iso_name,rx_name,titer,month,infection,num_result,variant
Alpha,CP,19024.0,>=2,infected,1,Alpha
Alpha,CP,1535.0,>=2,infected,1,Alpha
Alpha,CP,835.0,>=2,infected,1,Alpha
Alpha,CP,5018.0,>=2,infected,1,Alpha
Alpha,CP,1827.0,>=2,infected,1,Alpha
Alpha,CP,4149.0,>=2,infected,1,Alpha
Alpha,CP,555.0,>=2,infected,1,Alpha
Alpha,CP,3193.0,>=2,infected,1,Alpha
Alpha,CP,3391.0,>=2,infected,1,Alpha
Alpha,CP,430.0,>=2,infected,1,Alpha
Alpha,CP,582.0,>=2,infected,1,Alpha
Alpha,CP,506.0,>=2,infected,1,Alpha
Alpha,CP,30.0,>=2,infected,1,Alpha
Alpha,CP,873.0,>=2,infected,1,Alpha
Alpha,CP,1648.0,>=2,infected,1,Alpha
Alpha,CP,52.0,>=2,infected,1,Alpha
Alpha,CP,104.0,>=2,infected,1,Alpha
Alpha,CP,632.0,>=2,infected,1,Alpha
Alpha,CP,4157.0,>=2,infected,1,Alpha
Alpha,CP,1705.0,>=2,infected,1,Alpha
Alpha,CP,183.0,>=2,infected,1,Alpha
Alpha,CP,30.0,>=2,infected,1,Alpha
Alpha,CP,189.0,>=2,infected,1,Alpha
Beta,CP,957.0,>=2,infected,1,Beta
Beta,CP,79.0,>=2,infected,1,Beta
Beta,CP,225.0,>=2,infected,1,Beta
Beta,CP,3254.0,>=2,infected,1,Beta
Beta,CP,74.0,>=2,infected,1,Beta
Beta,CP,1679.0,>=2,infected,1,Beta
Beta,CP,558.0,>=2,infected,1,Beta
Beta,CP,1985.0,>=2,infected,1,Beta
Beta,CP,427.0,>=2,infected,1,Beta
Beta,CP,1244.0,>=2,infected,1,Beta
Beta,CP,210.0,>=2,infected,1,Beta
Beta,CP,184.0,>=2,infected,1,Beta
Beta,CP,395.0,>=2,infected,1,Beta
Beta,CP,104.0,>=2,infected,1,Beta
Beta,CP,30.0,>=2,infected,1,Beta
Beta,CP,129.0,>=2,infected,1,Beta
Beta,CP,115.0,>=2,infected,1,Beta
Beta,CP,30.0,>=2,infected,1,Beta
Beta,CP,30.0,>=2,infected,1,Beta
Beta,CP,432.0,>=2,infected,1,Beta
Beta,CP,312.0,>=2,infected,1,Beta
Beta,CP,1232.0,>=2,infected,1,Beta
Beta,CP,30.0,>=2,infected,1,Beta
Beta,CP,30.0,>=2,infected,1,Beta
Beta,CP,30.0,>=2,infected,1,Beta
B.1,CP,174.0,>=2,infected,1,B.1
B.1,CP,165.0,>=2,infected,1,B.1
B.1,CP,30.0,>=2,infected,1,B.1
B.1,CP,98.0,>=2,infected,1,B.1
B.1,CP,1167.0,>=2,infected,1,B.1
B.1,CP,125.0,>=2,infected,1,B.1
B.1,CP,52.0,>=2,infected,1,B.1
B.1,CP,1082.0,>=2,infected,1,B.1
B.1,CP,261.0,>=2,infected,1,B.1
B.1,CP,76.0,>=2,infected,1,B.1
B.1,CP,80.0,>=2,infected,1,B.1
B.1,CP,281.0,>=2,infected,1,B.1
B.1,CP,409.0,>=2,infected,1,B.1
B.1,CP,1200.0,>=2,infected,1,B.1
B.1,CP,357.0,>=2,infected,1,B.1
B.1,CP,150.0,>=2,infected,1,B.1
B.1,CP,97.0,>=2,infected,1,B.1
B.1,CP,77.0,>=2,infected,1,B.1
B.1,CP,809.0,>=2,infected,1,B.1
B.1,CP,587.0,>=2,infected,1,B.1
B.1,CP,210.0,>=2,infected,1,B.1
B.1,CP,200.0,>=2,infected,1,B.1
B.1,CP,157.0,>=2,infected,1,B.1
B.1,CP,947.0,>=2,infected,1,B.1
B.1,CP,130.0,>=2,infected,1,B.1
B.1,CP,43.0,>=2,infected,1,B.1
B.1,CP,172.0,>=2,infected,1,B.1
B.1,CP,73.0,>=2,infected,1,B.1
B.1,CP,930.0,>=2,infected,1,B.1
B.1,CP,906.0,>=2,infected,1,B.1
Alpha,CP,158.0,>=2,infected,1,Alpha
Alpha,CP,242.0,>=2,infected,1,Alpha
Alpha,CP,65.0,>=2,infected,1,Alpha
Alpha,CP,160.0,>=2,infected,1,Alpha
Alpha,CP,834.0,>=2,infected,1,Alpha
Alpha,CP,129.0,>=2,infected,1,Alpha
Alpha,CP,70.0,>=2,infected,1,Alpha
Alpha,CP,2166.0,>=2,infected,1,Alpha
Alpha,CP,117.0,>=2,infected,1,Alpha
Alpha,CP,232.0,>=2,infected,1,Alpha
Alpha,CP,119.0,>=2,infected,1,Alpha
Alpha,CP,131.0,>=2,infected,1,Alpha
Alpha,CP,222.0,>=2,infected,1,Alpha
Alpha,CP,793.0,>=2,infected,1,Alpha
Alpha,CP,330.0,>=2,infected,1,Alpha
Alpha,CP,168.0,>=2,infected,1,Alpha
Alpha,CP,87.0,>=2,infected,1,Alpha
Alpha,CP,148.0,>=2,infected,1,Alpha
Alpha,CP,854.0,>=2,infected,1,Alpha
Alpha,CP,565.0,>=2,infected,1,Alpha
Alpha,CP,229.0,>=2,infected,1,Alpha
Alpha,CP,168.0,>=2,infected,1,Alpha
Alpha,CP,191.0,>=2,infected,1,Alpha
Alpha,CP,1223.0,>=2,infected,1,Alpha
Alpha,CP,229.0,>=2,infected,1,Alpha
Alpha,CP,35.0,>=2,infected,1,Alpha
Alpha,CP,341.0,>=2,infected,1,Alpha
Alpha,CP,286.0,>=2,infected,1,Alpha
Alpha,CP,1805.0,>=2,infected,1,Alpha
Alpha,CP,1226.0,>=2,infected,1,Alpha
Beta,CP,43.0,>=2,infected,1,Beta
Beta,CP,92.0,>=2,infected,1,Beta
Beta,CP,30.0,>=2,infected,1,Beta
Beta,CP,34.0,>=2,infected,1,Beta
Beta,CP,211.0,>=2,infected,1,Beta
Beta,CP,30.0,>=2,infected,1,Beta
Beta,CP,30.0,>=2,infected,1,Beta
Beta,CP,644.0,>=2,infected,1,Beta
Beta,CP,30.0,>=2,infected,1,Beta
Beta,CP,30.0,>=2,infected,1,Beta
Beta,CP,30.0,>=2,infected,1,Beta
Beta,CP,30.0,>=2,infected,1,Beta
Beta,CP,59.0,>=2,infected,1,Beta
Beta,CP,121.0,>=2,infected,1,Beta
Beta,CP,80.0,>=2,infected,1,Beta
Beta,CP,122.0,>=2,infected,1,Beta
Beta,CP,53.0,>=2,infected,1,Beta
Beta,CP,30.0,>=2,infected,1,Beta
Beta,CP,1764.0,>=2,infected,1,Beta
Beta,CP,431.0,>=2,infected,1,Beta
Beta,CP,134.0,>=2,infected,1,Beta
Beta,CP,30.0,>=2,infected,1,Beta
Beta,CP,33.0,>=2,infected,1,Beta
Beta,CP,939.0,>=2,infected,1,Beta
Beta,CP,139.0,>=2,infected,1,Beta
Beta,CP,30.0,>=2,infected,1,Beta
Beta,CP,184.0,>=2,infected,1,Beta
Beta,CP,30.0,>=2,infected,1,Beta
Beta,CP,102.0,>=2,infected,1,Beta
Beta,CP,290.0,>=2,infected,1,Beta
B.1,CP,64.07,>=2,infected,1,B.1
B.1,CP,74.4,>=2,infected,1,B.1
B.1,CP,37.93,>=2,infected,1,B.1
B.1,CP,85.23,>=2,infected,1,B.1
B.1,CP,37.64,>=2,infected,1,B.1
B.1,CP,67.63,>=2,infected,1,B.1
B.1,CP,186.4,>=2,infected,1,B.1
B.1,CP,33.9,>=2,infected,1,B.1
B.1,CP,212.5,>=2,infected,1,B.1
B.1,CP,54.44,>=2,infected,1,B.1
B.1,CP,76.75,>=2,infected,1,B.1
B.1,CP,919.0,>=2,infected,1,B.1
B.1,CP,73.57,>=2,infected,1,B.1
B.1,CP,412.7,>=2,infected,1,B.1
B.1,CP,137.3,>=2,infected,1,B.1
B.1,CP,78.97,>=2,infected,1,B.1
B.1,CP,176.4,>=2,infected,1,B.1
B.1,CP,33.27,>=2,infected,1,B.1
B.1,CP,154.0,>=2,infected,1,B.1
B.1,CP,69.96,>=2,infected,1,B.1
Alpha,CP,42.6,>=2,infected,1,Alpha
Alpha,CP,94.75,>=2,infected,1,Alpha
Alpha,CP,147.5,>=2,infected,1,Alpha
Alpha,CP,42.58,>=2,infected,1,Alpha
Alpha,CP,36.35,>=2,infected,1,Alpha
Alpha,CP,182.7,>=2,infected,1,Alpha
Alpha,CP,30.68,>=2,infected,1,Alpha
Alpha,CP,58.38,>=2,infected,1,Alpha
Alpha,CP,113.0,>=2,infected,1,Alpha
Alpha,CP,346.2,>=2,infected,1,Alpha
Alpha,CP,78.51,>=2,infected,1,Alpha
Alpha,CP,489.3,>=2,infected,1,Alpha
Alpha,CP,95.93,>=2,infected,1,Alpha
Alpha,CP,105.4,>=2,infected,1,Alpha
Alpha,CP,4920.0,>=2,infected,1,Alpha
Alpha,CP,121.5,>=2,infected,1,Alpha
Alpha,CP,953.8,>=2,infected,1,Alpha
Alpha,CP,325.6,>=2,infected,1,Alpha
Alpha,CP,137.2,>=2,infected,1,Alpha
Alpha,CP,436.4,>=2,infected,1,Alpha
Alpha,CP,64.09,>=2,infected,1,Alpha
Alpha,CP,731.7,>=2,infected,1,Alpha
Alpha,CP,204.4,>=2,infected,1,Alpha
Beta,CP,35.84,>=2,infected,1,Beta
Beta,CP,31.55,>=2,infected,1,Beta
Beta,CP,32.31,>=2,infected,1,Beta
Beta,CP,73.54,>=2,infected,1,Beta
Beta,CP,89.58,>=2,infected,1,Beta
Beta,CP,47.66,>=2,infected,1,Beta
Beta,CP,253.3,>=2,infected,1,Beta
Beta,CP,156.0,>=2,infected,1,Beta
Beta,CP,40.23,>=2,infected,1,Beta
Beta,CP,30.29,>=2,infected,1,Beta
Beta,CP,63.69,>=2,infected,1,Beta
Beta,CP,69.14,>=2,infected,1,Beta
Beta,CP,43.6,>=2,infected,1,Beta
Delta,CP,70.14,>=2,infected,1,Delta
Delta,CP,126.1,>=2,infected,1,Delta
Delta,CP,38.99,>=2,infected,1,Delta
Delta,CP,562.7,>=2,infected,1,Delta
Delta,CP,178.9,>=2,infected,1,Delta
Delta,CP,73.55,>=2,infected,1,Delta
Delta,CP,86.41,>=2,infected,1,Delta
Delta,CP,74.03,>=2,infected,1,Delta
Delta,CP,42.41,>=2,infected,1,Delta
B.1,CP,1191.0,>=2,infected,1,B.1
B.1,CP,477.65,>=2,infected,1,B.1
B.1,CP,1068.85,>=2,infected,1,B.1
B.1,CP,1239.5,>=2,infected,1,B.1
B.1,CP,589.0,>=2,infected,1,B.1
B.1,CP,1385.5,>=2,infected,1,B.1
B.1,CP,626.25,>=2,infected,1,B.1
B.1,CP,3645.5,>=2,infected,1,B.1
B.1,CP,144.0,>=2,infected,1,B.1
B.1,CP,2649.0,>=2,infected,1,B.1
B.1,CP,704.6,>=2,infected,1,B.1
B.1,CP,1969.0,>=2,infected,1,B.1
B.1,CP,1539.5,>=2,infected,1,B.1
B.1,CP,3808.0,>=2,infected,1,B.1
B.1,CP,46.07,>=2,infected,1,B.1
B.1,CP,2553.0,>=2,infected,1,B.1
B.1,CP,848.1,>=2,infected,1,B.1
B.1,CP,12879.0,>=2,infected,1,B.1
B.1,CP,655.6,>=2,infected,1,B.1
B.1,CP,1473.0,>=2,infected,1,B.1
Alpha,CP,2674.0,>=2,infected,1,Alpha
Alpha,CP,844.4,>=2,infected,1,Alpha
Alpha,CP,703.9,>=2,infected,1,Alpha
Alpha,CP,1642.0,>=2,infected,1,Alpha
Alpha,CP,784.2,>=2,infected,1,Alpha
Alpha,CP,4410.0,>=2,infected,1,Alpha
Alpha,CP,1790.0,>=2,infected,1,Alpha
Alpha,CP,838.5,>=2,infected,1,Alpha
Alpha,CP,4085.0,>=2,infected,1,Alpha
Alpha,CP,522.6,>=2,infected,1,Alpha
Alpha,CP,615.8,>=2,infected,1,Alpha
Alpha,CP,1022.0,>=2,infected,1,Alpha
Alpha,CP,4376.0,>=2,infected,1,Alpha
Alpha,CP,44.27,>=2,infected,1,Alpha
Alpha,CP,1009.0,>=2,infected,1,Alpha
Alpha,CP,922.5,>=2,infected,1,Alpha
Alpha,CP,2665.0,>=2,infected,1,Alpha
Alpha,CP,2619.0,>=2,infected,1,Alpha
Alpha,CP,2637.0,>=2,infected,1,Alpha
Alpha,CP,3831.0,>=2,infected,1,Alpha
Alpha,CP,311.5,>=2,infected,1,Alpha
Delta,CP,652.6,>=2,infected,1,Delta
Delta,CP,147.0,>=2,infected,1,Delta
Delta,CP,212.3,>=2,infected,1,Delta
Delta,CP,609.0,>=2,infected,1,Delta
Delta,CP,202.0,>=2,infected,1,Delta
Delta,CP,921.9,>=2,infected,1,Delta
Delta,CP,926.2,>=2,infected,1,Delta
Delta,CP,163.4,>=2,infected,1,Delta
Delta,CP,1786.0,>=2,infected,1,Delta
Delta,CP,71.11,>=2,infected,1,Delta
Delta,CP,588.6,>=2,infected,1,Delta
Delta,CP,160.2,>=2,infected,1,Delta
Delta,CP,1181.0,>=2,infected,1,Delta
Delta,CP,529.1,>=2,infected,1,Delta
Delta,CP,230.1,>=2,infected,1,Delta
Delta,CP,216.8,>=2,infected,1,Delta
Delta,CP,575.1,>=2,infected,1,Delta
Delta,CP,507.5,>=2,infected,1,Delta
Delta,CP,1516.0,>=2,infected,1,Delta
Delta,CP,34.87,>=2,infected,1,Delta
B,CP,24955.0,1,infected,1,B
B,CP,16322.0,1,infected,1,B
B,CP,6028.0,1,infected,1,B
B,CP,3086.0,1,infected,1,B
B,CP,2357.0,1,infected,1,B
B,CP,2066.0,1,infected,1,B
B,CP,1822.0,1,infected,1,B
B,CP,1704.0,1,infected,1,B
B,CP,1545.0,1,infected,1,B
B,CP,1435.0,1,infected,1,B
B,CP,1198.0,1,infected,1,B
B,CP,1086.0,1,infected,1,B
B,CP,932.0,1,infected,1,B
B,CP,853.0,1,infected,1,B
B,CP,758.0,1,infected,1,B
B,CP,758.0,1,infected,1,B
B,CP,555.0,1,infected,1,B
B,CP,399.0,1,infected,1,B
B,CP,2578.0,1,infected,1,B
B,CP,2475.0,1,infected,1,B
B,CP,2475.0,1,infected,1,B
B,CP,1177.0,1,infected,1,B
B,CP,1177.0,1,infected,1,B
B,CP,822.0,1,infected,1,B
B,CP,822.0,1,infected,1,B
B,CP,822.0,1,infected,1,B
B,CP,822.0,1,infected,1,B
B,CP,822.0,1,infected,1,B
B,CP,538.0,1,infected,1,B
B,CP,538.0,1,infected,1,B
B,CP,538.0,1,infected,1,B
B,CP,296.0,1,infected,1,B
B,CP,296.0,1,infected,1,B
B,CP,256.0,1,infected,1,B
B,CP,202.0,1,infected,1,B
B,CP,202.0,1,infected,1,B
Alpha,CP,599.0,1,infected,1,Alpha
Alpha,CP,135.0,1,infected,1,Alpha
Alpha,CP,109.0,1,infected,1,Alpha
Alpha,CP,599.0,1,infected,1,Alpha
Alpha,CP,113.0,1,infected,1,Alpha
B.1,CP,1869.0,1,infected,1,B.1
B.1,CP,855.0,1,infected,1,B.1
B.1,CP,583.0,1,infected,1,B.1
B.1,CP,414.0,1,infected,1,B.1
B.1,CP,855.0,1,infected,1,B.1
B.1,CP,484.0,1,infected,1,B.1
B.1,CP,135.0,1,infected,1,B.1
B.1,CP,241.0,1,infected,1,B.1
B.1,CP,145.0,1,infected,1,B.1
B.1,CP,382.0,1,infected,1,B.1
B.1,CP,169.0,1,infected,1,B.1
B.1,CP,183.0,1,infected,1,B.1
B.1,CP,174.0,1,infected,1,B.1
Alpha,CP,2904.0,1,infected,1,Alpha
Alpha,CP,6081.0,1,infected,1,Alpha
Alpha,CP,2380.0,1,infected,1,Alpha
Alpha,CP,1044.0,1,infected,1,Alpha
Alpha,CP,711.0,1,infected,1,Alpha
Alpha,CP,338.0,1,infected,1,Alpha
Alpha,CP,420.0,1,infected,1,Alpha
Alpha,CP,420.0,1,infected,1,Alpha
Alpha,CP,309.0,1,infected,1,Alpha
Alpha,CP,297.0,1,infected,1,Alpha
Alpha,CP,238.0,1,infected,1,Alpha
Alpha,CP,587.0,1,infected,1,Alpha
Alpha,CP,212.0,1,infected,1,Alpha
Alpha,CP,180.0,1,infected,1,Alpha
Alpha,CP,264.0,1,infected,1,Alpha
B.1,CP,10585.0,1,infected,1,B.1
B.1,CP,21853.0,1,infected,1,B.1
B.1,CP,5427.0,1,infected,1,B.1
B.1,CP,3444.0,1,infected,1,B.1
B.1,CP,1447.0,1,infected,1,B.1
B.1,CP,831.0,1,infected,1,B.1
B.1,CP,820.0,1,infected,1,B.1
B.1,CP,825.0,1,infected,1,B.1
B.1,CP,1457.0,1,infected,1,B.1
B.1,CP,972.0,1,infected,1,B.1
B.1,CP,1323.0,1,infected,1,B.1
B.1,CP,662.0,1,infected,1,B.1
B.1,CP,464.0,1,infected,1,B.1
B.1,CP,1194.0,1,infected,1,B.1
B.1,CP,1301.0,1,infected,1,B.1
B.1,CP,481.0,1,infected,1,B.1
B.1,CP,454.0,1,infected,1,B.1
B.1,CP,312.0,1,infected,1,B.1
B.1,CP,641.0,1,infected,1,B.1
B.1,CP,7850.0,1,infected,1,B.1
B.1,CP,2451.0,1,infected,1,B.1
B.1,CP,662.0,1,infected,1,B.1
B.1,CP,107.0,1,infected,1,B.1
B.1,CP,3613.0,1,infected,1,B.1
B.1,CP,421.0,1,infected,1,B.1
B.1,CP,2412.0,1,infected,1,B.1
B.1,CP,1415.0,1,infected,1,B.1
B.1,CP,2701.0,1,infected,1,B.1
B.1,CP,1128.0,1,infected,1,B.1
B.1,CP,1165.0,1,infected,1,B.1
B.1,CP,5916.0,1,infected,1,B.1
B.1,CP,563.0,1,infected,1,B.1
B.1,CP,1084.0,1,infected,1,B.1
B.1,CP,339.0,1,infected,1,B.1
B.1,CP,4952.0,1,infected,1,B.1
B.1,CP,907.0,1,infected,1,B.1
Beta,CP,315.0,1,infected,1,Beta
Beta,CP,563.0,1,infected,1,Beta
Beta,CP,435.0,1,infected,1,Beta
Beta,CP,43.0,1,infected,1,Beta
Beta,CP,42.0,1,infected,1,Beta
Beta,CP,152.0,1,infected,1,Beta
Beta,CP,356.0,1,infected,1,Beta
Beta,CP,196.0,1,infected,1,Beta
Beta,CP,37.0,1,infected,1,Beta
Beta,CP,341.0,1,infected,1,Beta
Beta,CP,39.0,1,infected,1,Beta
Beta,CP,107.0,1,infected,1,Beta
Beta,CP,341.0,1,infected,1,Beta
Beta,CP,56.0,1,infected,1,Beta
Beta,CP,55.0,1,infected,1,Beta
Beta,CP,26.0,1,infected,1,Beta
Beta,CP,266.0,1,infected,1,Beta
Beta,CP,88.0,1,infected,1,Beta
B.1,CP,277.0,1,infected,1,B.1
B.1,CP,379.0,1,infected,1,B.1
B.1,CP,992.0,1,infected,1,B.1
B.1,CP,160.0,1,infected,1,B.1
B.1,CP,93.0,1,infected,1,B.1
B.1,CP,1138.0,1,infected,1,B.1
B.1,CP,42.0,1,infected,1,B.1
B.1,CP,207.0,1,infected,1,B.1
B.1,CP,554.0,1,infected,1,B.1
B.1,CP,453.0,1,infected,1,B.1
B.1,CP,3672.0,1,infected,1,B.1
B.1,CP,1426.0,1,infected,1,B.1
B.1,CP,262.0,1,infected,1,B.1
B.1,CP,4079.0,1,infected,1,B.1
B.1,CP,40.0,1,infected,1,B.1
B.1,CP,411.0,1,infected,1,B.1
B.1,CP,284.0,1,infected,1,B.1
B.1,CP,937.0,1,infected,1,B.1
Beta,CP,2119.0,1,infected,1,Beta
Beta,CP,421.0,1,infected,1,Beta
Beta,CP,641.0,1,infected,1,Beta
Beta,CP,356.0,1,infected,1,Beta
Beta,CP,50.0,1,infected,1,Beta
Beta,CP,77328.0,1,infected,1,Beta
Beta,CP,1370.0,1,infected,1,Beta
Beta,CP,79.0,1,infected,1,Beta
Beta,CP,298.0,1,infected,1,Beta
Beta,CP,4013.0,1,infected,1,Beta
Beta,CP,857.0,1,infected,1,Beta
Beta,CP,3613.0,1,infected,1,Beta
Beta,CP,3584.0,1,infected,1,Beta
Beta,CP,857.0,1,infected,1,Beta
Beta,CP,5283.0,1,infected,1,Beta
Beta,CP,157.0,1,infected,1,Beta
Beta,CP,4316.0,1,infected,1,Beta
Beta,CP,662.0,1,infected,1,Beta
Beta,CP,2723.0,1,infected,1,Beta
B.1,CP,160.0,>=2,infected,1,B.1
B.1,CP,160.0,>=2,infected,1,B.1
B.1,CP,160.0,>=2,infected,1,B.1
B.1,CP,160.0,>=2,infected,1,B.1
B.1,CP,160.0,1,infected,1,B.1
B.1,CP,160.0,1,infected,1,B.1
B.1,CP,320.0,>=2,infected,1,B.1
B.1,CP,160.0,>=2,infected,1,B.1
B.1,CP,160.0,>=2,infected,1,B.1
B.1,CP,320.0,1,infected,1,B.1
B.1,CP,320.0,1,infected,1,B.1
B.1,CP,320.0,1,infected,1,B.1
Alpha,CP,160.0,>=2,infected,1,Alpha
Alpha,CP,160.0,>=2,infected,1,Alpha
Alpha,CP,160.0,>=2,infected,1,Alpha
Alpha,CP,160.0,>=2,infected,1,Alpha
Alpha,CP,160.0,1,infected,1,Alpha
Alpha,CP,160.0,1,infected,1,Alpha
Alpha,CP,320.0,>=2,infected,1,Alpha
Alpha,CP,160.0,>=2,infected,1,Alpha
Alpha,CP,160.0,>=2,infected,1,Alpha
Alpha,CP,320.0,1,infected,1,Alpha
Alpha,CP,320.0,1,infected,1,Alpha
Alpha,CP,320.0,1,infected,1,Alpha
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B,CP,160.0,1,infected,1,B
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B.1.1.241,CP,238.0,1,infected,1,B.1.1.241
B,CP,499.0,1,infected,1,B
B,CP,499.0,1,infected,1,B
B,CP,499.0,1,infected,1,B
B,CP,499.0,1,infected,1,B
B,CP,499.0,1,infected,1,B
B,CP,499.0,1,infected,1,B
B,CP,499.0,1,infected,1,B
B,CP,499.0,1,infected,1,B
B,CP,499.0,1,infected,1,B
B,CP,499.0,1,infected,1,B
B,CP,499.0,1,infected,1,B
B,CP,499.0,1,infected,1,B
B,CP,499.0,1,infected,1,B
B,CP,499.0,1,infected,1,B
B,CP,499.0,1,infected,1,B
B,CP,499.0,1,infected,1,B
B,CP,499.0,1,infected,1,B
B,CP,499.0,1,infected,1,B
B,CP,499.0,1,infected,1,B
B,CP,499.0,1,infected,1,B
B,CP,499.0,1,infected,1,B
B,CP,499.0,1,infected,1,B
B,CP,499.0,1,infected,1,B
B,CP,499.0,1,infected,1,B
B,CP,499.0,1,infected,1,B
Alpha,CP,246.0,1,infected,1,Alpha
Alpha,CP,246.0,1,infected,1,Alpha
Alpha,CP,246.0,1,infected,1,Alpha
Alpha,CP,246.0,1,infected,1,Alpha
Alpha,CP,246.0,1,infected,1,Alpha
Alpha,CP,246.0,1,infected,1,Alpha
Alpha,CP,246.0,1,infected,1,Alpha
Alpha,CP,246.0,1,infected,1,Alpha
Alpha,CP,246.0,1,infected,1,Alpha
Alpha,CP,246.0,1,infected,1,Alpha
Alpha,CP,246.0,1,infected,1,Alpha
Alpha,CP,246.0,1,infected,1,Alpha
Alpha,CP,246.0,1,infected,1,Alpha
Alpha,CP,246.0,1,infected,1,Alpha
Alpha,CP,246.0,1,infected,1,Alpha
Alpha,CP,246.0,1,infected,1,Alpha
Alpha,CP,246.0,1,infected,1,Alpha
Alpha,CP,246.0,1,infected,1,Alpha
Alpha,CP,246.0,1,infected,1,Alpha
Alpha,CP,246.0,1,infected,1,Alpha
Alpha,CP,246.0,1,infected,1,Alpha
Alpha,CP,246.0,1,infected,1,Alpha
Alpha,CP,246.0,1,infected,1,Alpha
Alpha,CP,246.0,1,infected,1,Alpha
Alpha,CP,246.0,1,infected,1,Alpha
Beta,CP,327.0,1,infected,1,Beta
Beta,CP,327.0,1,infected,1,Beta
Beta,CP,327.0,1,infected,1,Beta
Beta,CP,327.0,1,infected,1,Beta
Beta,CP,327.0,1,infected,1,Beta
Beta,CP,327.0,1,infected,1,Beta
Beta,CP,327.0,1,infected,1,Beta
Beta,CP,327.0,1,infected,1,Beta
Beta,CP,327.0,1,infected,1,Beta
Beta,CP,327.0,1,infected,1,Beta
Beta,CP,327.0,1,infected,1,Beta
Beta,CP,327.0,1,infected,1,Beta
Beta,CP,327.0,1,infected,1,Beta
Beta,CP,327.0,1,infected,1,Beta
Beta,CP,327.0,1,infected,1,Beta
Beta,CP,327.0,1,infected,1,Beta
Beta,CP,327.0,1,infected,1,Beta
Beta,CP,327.0,1,infected,1,Beta
Beta,CP,327.0,1,infected,1,Beta
Beta,CP,327.0,1,infected,1,Beta
Beta,CP,327.0,1,infected,1,Beta
Beta,CP,327.0,1,infected,1,Beta
Beta,CP,327.0,1,infected,1,Beta
Beta,CP,327.0,1,infected,1,Beta
Beta,CP,327.0,1,infected,1,Beta
B,CP,81.0,>=2,infected,1,B
B,CP,81.0,>=2,infected,1,B
B,CP,81.0,>=2,infected,1,B
B,CP,81.0,>=2,infected,1,B
B,CP,81.0,>=2,infected,1,B
